Image Path,Label
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_17940551.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_17984456.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_17994608.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18007196.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18012516.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18033818.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18036973.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18037273.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18055634.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18078068.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18126884.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18130000.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18137207.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18143535.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18152804.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18164476.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18167847.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18201887.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18242455.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18256189.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18263637.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_1826820.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18295134.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18299440.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18351590.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18359199.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18398448.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18404193.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18419724.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18466748.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18470606.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_1847322.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18489752.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18491152.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18517321.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18534719.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_1855331.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18572501.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18596885.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18638243.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18662583.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18687780.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18690898.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18702236.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18722044.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18739978.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18740454.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18742632.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18744966.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18765214.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18767495.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18817248.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18843463.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18857863.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18860294.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18868898.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18870788.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18914832.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18925617.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_1892957.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18949978.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18971108.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_18996876.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19017924.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19057329.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19088093.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19097429.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19103156.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19138102.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_1916256.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19208618.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19230405.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19254032.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_1928268.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19289729.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19310993.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19358325.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19364491.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19371218.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19403788.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19419337.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19449186.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19486396.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_1949133.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_1956927.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19591457.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19611987.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19614554.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19620425.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19633495.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_1963615.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19639838.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19682899.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19689864.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19695963.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19715790.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19741801.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19744063.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19744462.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19809774.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19816441.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19831194.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_1984179.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19849885.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19876592.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19893273.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19894275.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19910438.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19947416.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19947777.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19952390.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19974302.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_19996058.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20027012.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20029979.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20033311.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20058673.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20061962.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_2007755.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20087082.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20114508.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20115157.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20167722.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20207669.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20213277.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20246090.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20281539.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20335012.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20336575.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20348785.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20351991.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20361179.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20362880.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20377265.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20380703.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20437400.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20447334.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20450431.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20460953.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_2047378.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20488056.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20497217.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20534399.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20575564.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_2059327.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20607704.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20618498.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20630441.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_2063449.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20635300.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20655864.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20657227.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20688714.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20692634.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20716064.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20740486.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20744638.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20755319.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20786330.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20796443.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20797495.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20814766.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20835056.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20838219.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20848157.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20868588.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20891703.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20928511.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20928631.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20943237.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20945195.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_20984684.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21002260.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21005218.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21007101.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21028553.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21033489.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21064059.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21073419.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21084314.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21119797.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21124228.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21134562.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21153334.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21154467.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21175238.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21187156.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21193602.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21209759.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21216571.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21220385.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21226616.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21230932.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21240782.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21248495.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21279589.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21293937.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21294037.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21297515.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21316759.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21323164.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21351997.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21368742.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21368917.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21388516.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21398218.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21413137.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21438463.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21445110.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21458234.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_2153766.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21539296.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_2155073.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21556881.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21572472.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21581289.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21581316.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21618514.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21619339.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21627246.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21639462.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21682383.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_2168584.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21686227.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21695948.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21706684.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21736879.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21744893.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21751051.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_2176007.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21780881.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_2178784.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21793307.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21840621.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21863764.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21884949.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21894557.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_2192566.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21934687.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21968136.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_2197476.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21977369.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_21994222.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_2201477.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22015945.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22022715.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22033594.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_2206771.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22093911.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22095016.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22114097.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_2212223.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22150136.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22154234.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22156502.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22160359.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22197192.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22211470.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22243236.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22315747.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22320539.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22323945.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22324377.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_2233333.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22337879.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22343480.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22358838.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_2243502.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22461709.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22465841.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_225011.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22507878.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22553469.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22619047.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22658025.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22674289.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22699449.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22773075.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_2279979.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22814542.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22814805.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22830901.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22849317.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22908074.jpg,sad
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\sad\Training_22912966.jpg,sad
